date,NIFTY_Return,VIX_Open,NIFTY_Open,NIFTY_prev_range,Previous_High_Low_Range,VIX_High_Low_Range,NIFTY_MA_5,VIX_MA_5,NIFTY_RSI,VIX_RSI,close_NIFTY
1501220700,-0.00016020025031293628,11.25,9985.9,-0.4500000000007276,0.0015037669361751185,0.013440860215053795,9986.98,11.242,15.67335243553029,58.260869565217476,9982.5
1501222500,-0.0003805365565446861,11.28,9982.1,-3.399999999999636,0.001282365965205914,0.009786476868327352,9984.170000000002,11.258,15.113931352754037,55.14018691588793,9983.15
1501224300,-1.0017932098538296e-05,11.39,9982.0,1.0499999999992724,0.0009221809579654792,0.013333333333333365,9985.179999999998,11.292,16.40062597809046,62.88659793814439,9971.45
1501226100,-0.0008815868563413209,11.39,9973.2,-10.549999999999272,0.0018808777429467085,0.008779631255487239,9981.869999999999,11.322000000000001,18.748091603053197,62.88659793814439,9975.95
1501227900,5.013436008494132e-05,11.39,9973.7,2.75,0.000877857425921374,0.008841732979663982,9980.02,11.35,18.09608016504528,53.84615384615387,9957.75
1501229700,-0.0016342982042774068,11.33,9957.4,-15.950000000000728,0.002739670937872306,0.016934046345811006,9974.16,11.364,23.401323042998584,66.2162162162163,9978.0
1501231500,0.002159198184265021,11.34,9978.9,20.600000000000364,0.002475732299518376,0.012477718360071192,9973.26,11.368,21.98561946902585,61.11111111111104,9975.9
1501233300,-0.0003056449107616821,11.31,9975.85,-3.0,0.001644910056518672,0.010676156583629824,9971.810000000001,11.348,48.843749999999744,37.73584905660381,10014.3
1501235100,0.0035235092748988617,11.24,10011.0,38.44999999999891,0.004391461715076459,0.02805429864253382,9980.380000000001,11.314,44.78363959691735,39.99999999999999,10003.0
1501470900,0.002367395864549149,11.14,10034.7,-8.0,0.002139358192542201,0.021798365122615824,9985.789999999999,11.266,60.81655798128794,41.666666666666636,10034.7
1501474500,0.000907848399293476,11.7,10032.8,12.299999999999272,0.0025146438086875683,0.021570319240724764,10012.779999999999,11.306000000000001,64.35094585779558,66.97247706422023,10032.0
1501476300,-0.00019934614464556244,11.64,10030.8,-0.7999999999992724,0.0013462305544475468,0.011197243755383357,10024.0,11.374,66.80537772087098,66.36363636363632,10037.7
1501478100,0.0006480041472265441,11.61,10037.3,6.900000000001455,0.0014561412257517942,0.009540329575021787,10028.68,11.448,66.36451926189753,63.71681415929204,10037.6
1501479900,7.970270889590125e-05,11.54,10038.1,0.3000000000010914,0.001115949104749831,0.008688097306689804,10035.6,11.532,69.47842884739224,59.64912280701749,10043.0
1501481700,0.00040844382901150666,11.53,10042.2,4.899999999999636,0.001065938773273718,0.007846556233652996,10037.26,11.608,69.36995153473367,57.79816513761467,10043.1
1501483500,-3.983190934275793e-05,11.56,10041.8,0.8999999999996362,0.0005278358729209514,0.0069504778453518745,10038.68,11.578,76.39669421487555,57.00934579439252,10051.3
1501485300,0.0010456292696527925,11.56,10052.3,9.5,0.0019126744568304123,0.010443864229764946,10042.54,11.564,75.83756345177616,57.54716981132075,10052.3
1501488900,-0.0001691306683645477,11.61,10049.7,-1.1999999999989086,0.000676738122250679,0.008673026886383472,10047.98,11.556000000000001,82.4529991047457,70.31249999999997,10050.5
1501490700,-0.0005472800183089488,11.79,10044.2,0.7999999999992724,0.0012338676776420825,0.027562446167097354,10049.48,11.620000000000001,84.96563573883266,75.17730496453903,10057.3
1501492500,0.0013838832360963949,12.0,10058.1,13.099999999998545,0.0014037952251048907,0.021222410865874366,10052.32,11.708,82.35887096774326,74.12587412587408,10078.5
1501494300,0.0020779272427198237,11.89,10079.0,20.399999999999636,0.0024863004843313345,0.016088060965283615,10057.759999999998,11.782,91.38702460850213,79.41176470588229,10077.0
1501557300,0.002182756225816096,11.9,10101.0,-2.0,0.0007740398928251734,0.0058922558922557666,10062.7,11.862,90.57527539779781,77.14285714285712,10101.0
1501560900,0.00037674492385808556,12.03,10090.2,5.399999999999636,0.001835117199511958,0.009999999999999934,10081.119999999999,11.964,85.63474387527869,73.6263736263736,10096.0
1501562700,0.0007928485064716551,12.07,10098.2,5.799999999999272,0.0015472660008133427,0.00914380714879478,10088.86,11.976,81.74512055109082,77.08333333333343,10093.0
1501564500,-0.0006040680517320762,12.16,10092.1,-5.200000000000728,0.0007927070947284979,0.006628003314001663,10091.76,12.016,69.66731898238716,83.63636363636365,10077.8
1501566300,-0.0014764023344991939,12.3,10077.2,-14.300000000001091,0.0015978562921794724,0.01646090534979418,10091.92,12.088,69.6078431372549,77.96610169491527,10083.0
1501568100,0.0006747906164410455,12.18,10084.0,5.799999999999272,0.0016290527654163655,0.017241379310344897,10088.32,12.144,70.50428163653673,76.5217391304348,10086.2
1501569900,0.0002280840936135231,12.16,10086.3,2.2000000000007276,0.0008135969916754054,0.009060955518945587,10087.2,12.17,69.06187624750521,72.7272727272727,10089.5
1501571700,0.00022803208312272005,12.1,10088.6,3.2000000000007276,0.0007733722002438375,0.007450331125827803,10085.9,12.18,65.2007648183561,74.39999999999998,10084.1
1501573500,-0.0005055210832028978,12.17,10083.5,-4.5,0.0013094978274239507,0.005789909015715491,10084.119999999999,12.185999999999998,66.98748796920057,70.07874015748028,10085.5
1501575300,0.0006842862101452685,12.06,10090.4,2.0,0.0005355655175151204,0.008285004142502042,10085.66,12.144,70.37996545768547,54.70085470085468,10097.7
1501577100,0.0006045350035677188,11.97,10096.5,7.300000000001091,0.0008027432014588484,0.012552301255230157,10088.6,12.098,60.144927536231826,51.3761467889908,10082.5
1501578900,-0.00145595008171151,12.04,10081.8,-14.0,0.001557416078089113,0.010887772194304923,10087.86,12.069999999999999,64.56692913385808,49.55752212389382,10119.2
1501580700,0.003769168204090567,11.88,10119.8,37.400000000001455,0.004108039453055375,0.013456686291000853,10093.8,12.032,65.54199569274888,46.9565217391305,10120.3
1501643700,0.0016304670052766923,11.91,10136.3,0.5,0.0009290557235764154,0.008453085376162269,10101.039999999999,11.976,63.442498095962875,50.44247787610618,10136.3
1501647300,-0.0012738979301627484,11.99,10113.5,-12.600000000000364,0.00205802034273965,0.00918964076858809,10114.420000000002,11.943999999999999,54.14099931553742,48.62385321100912,10108.1
1501649100,-0.0005734908785286486,12.03,10107.7,-5.399999999999636,0.0008508785816050483,0.005012531328320695,10119.54,11.943999999999999,52.14238628872774,44.66019417475722,10099.5
1501650900,-0.0009101971764101657,12.03,10098.5,-8.200000000000728,0.0013864543410875743,0.007531380753138064,10115.6,11.964,58.22416302765664,33.72093023255806,10100.4
1501652700,1.980492152298119e-05,12.03,10098.7,1.8999999999996362,0.0008620006341154812,0.0074999999999999884,10111.619999999999,11.994,55.65476190476227,37.17948717948719,10098.2
1501654500,2.9706793943651277e-05,11.98,10099.0,-0.5,0.0003466547813598772,0.005847953216374144,10104.0,12.008000000000001,55.08666164280343,41.46341463414627,10099.7
1501656300,7.921576393687957e-05,12.03,10099.8,0.7000000000007276,0.0006931379344489553,0.005852842809364423,10101.179999999998,12.017999999999999,52.999240698557216,43.037974683544306,10097.4
1501658100,-0.00015841897859347753,12.0,10098.2,-2.399999999999636,0.0004258690700207262,0.003336113427856476,10099.039999999999,12.011999999999999,52.32383808095912,43.037974683544306,10090.3
1501659900,-0.0008615396803391961,12.05,10089.5,-7.900000000001455,0.0009218051521970771,0.005004170141784862,10097.2,12.018,55.211267605633545,38.636363636363626,10100.3
1501661700,0.0008920164527479457,11.91,10098.5,10.799999999999272,0.0012885959260544185,0.017721518987341846,10097.18,11.992,48.1804949053857,50.0,10092.7
1501663500,-0.0007426845571124607,11.92,10091.0,-5.799999999999272,0.0010407580683530252,0.008417508417508388,10096.08,11.986,51.7591868647381,39.24050632911385,10087.0
1501665300,-0.0011495391933405985,11.89,10079.4,-4.0,0.0019142457574165708,0.023993144815766868,10093.539999999999,11.952000000000002,35.527690700103676,47.887323943662004,10091.5
1501667100,0.0004662975970792793,11.87,10084.1,12.100000000000364,0.0026215703603667674,0.021996615905245327,10092.36,11.930000000000001,25.70312500000007,64.5161290322581,10058.1
1501730100,-0.00028758144008877995,11.94,10081.2,-26.0,0.002654576908163461,0.023588879528222507,10085.92,11.95,29.607698001480713,51.351351351351326,10081.2
1501733700,-0.0018175497839796328,12.04,10050.2,-16.200000000000728,0.0021094527363184805,0.02173913043478259,10074.02,11.974,25.75660012878282,48.64864864864868,10032.8
1501735500,-0.0020596605042686456,11.96,10029.5,-17.400000000001455,0.0031211048511740813,0.010887772194304923,10063.179999999998,12.002,28.244788164088632,43.902439024390226,10034.8
1501737300,0.0003988234707612559,11.87,10033.5,5.299999999999272,0.0013567167454758028,0.013490725126475561,10051.84,11.998000000000001,27.565392354124924,43.44262295081966,10033.5
1501740900,0.0007972097658195398,11.79,10043.0,5.200000000000728,0.0007474586406218856,0.008467400508044001,10038.719999999998,11.916,31.609566903684154,38.09523809523813,10042.8
1501742700,-0.00011948620930013476,11.73,10041.8,-0.2000000000007276,0.0006572068707991401,0.010256410256410341,10036.82,11.856,32.22003929273116,38.70967741935486,10043.1
1501744500,0.0002489593499173104,11.7,10044.3,1.3000000000010914,0.0005975619472551988,0.003415883859948689,10038.880000000001,11.8,36.369636963696614,32.08955223880595,10049.0
1501746300,0.0004977947691726659,11.55,10049.3,4.700000000000728,0.0009061217987015937,0.013828867761452044,10041.72,11.74,29.47712418300678,41.08527131782944,10037.5
1501748100,-0.0012140149065107408,11.67,10037.1,-11.799999999999272,0.001974176180268136,0.015584415584415558,10042.52,11.7,32.36682400539422,36.923076923076934,10040.4
1501749900,0.00027896503970259445,11.6,10039.9,3.2999999999992724,0.0009664146018271122,0.011265164644714106,10042.56,11.66,27.76171197223833,40.65040650406512,10010.1
